Construct IDs,p65 Average Z-score,VP64 Average Z-score,olfactory_gene
ABHD5,0.2762606136686678,0.07107076070158325,False
ABHD6,-0.43224707680647423,-0.6341948568020771,False
ABHD8,0.6497452600832208,0.8920510074376549,False
ABI1,0.05060219045469111,-0.07239289552856895,False
ABI2,0.08895486259736499,0.15315619995614438,False
ABI3BP,0.24485453035228055,-0.6182095820507474,False
ABITRAM,-0.04135653836229644,0.2898803169526986,False
ABL1,-0.3556174708099576,-0.31861136681704794,False
ABL2,0.9537436477114054,0.14857115932874682,False
ABLIM1,-0.04744893631204738,0.9423048970420298,False
ABLIM2,0.8572109391636713,0.4296392968370909,False
ABLIM3,0.03966342953127147,0.276625825684373,False
ABO,0.3040325105494457,-0.334844663733135,False
ABRA,-0.3072767816891646,-0.47431346043819145,False
ABRACL,-0.45976963481523775,-0.5603100528210538,False
ABRAXAS1,0.6043840595579479,0.17455294205817012,False
ABRAXAS2,0.07976318659365439,-0.4135838401363083,False
ABT1,0.026099277611028426,0.043802226479032,False
ABTB1,0.1574415300143981,0.6667041753302718,False
ABTB2,-0.8334775469508363,-0.32756751942598855,False
ACAA1,-0.9093832525295287,-0.7684931322396915,False
ACAA2,0.1709902787075771,0.18219751031534479,False
ACACB,-0.6201429574937387,-0.5252942754299627,False
ACAD10,-0.1975917524236022,-0.4412794112338144,False
ACAD11,-1.0547537816156007,-0.08520028477929117,False
ACAD8,0.16499787128760995,-0.35149956631194323,False
ACADL,0.5820487511667048,0.046478806144958265,False
ACADM,0.32878361606236006,0.02214909752597849,False
ACADS,-1.408064958692986,-0.6517397366587703,False
ACADSB,-0.2525226826672116,0.03814929747491619,False
ACADVL,0.03741409777014201,-0.2297982861648688,False
ACAN,-0.461330497099859,-0.46429376394427924,False
ACAP1,0.0721573024273317,-0.16847729444455506,False
ACAP2,-1.1031135293192675,-0.6463010032450429,False
ACAP3,-0.3206893194071982,0.06007613898481262,False
ACAT1,0.2015308660288427,0.5691594242223076,False
ACAT2,0.12045790506090308,0.24901433072372048,False
ACBD3,-0.5347971271958746,-0.2292711654453814,False
ACBD4,0.5402316795673037,0.46241610059761695,False
ACBD5,-0.2100606385901874,0.6643819653866092,False
ACBD6,1.2955838889868863,0.662904163513928,False
ACBD7,1.5185445789729857,0.6353191244358535,False
ACCS,-0.5396744314126782,-0.053584667242906114,False
ACCSL,-1.1466201759384431,-0.14894666615297697,False
ACD,-0.5709526110092344,0.8712112703403228,False
ACE,0.41392146238944866,0.3015380564859526,False
ACE2,0.6636770273785741,1.0200651098000348,False
ACER1,-0.022288172597959538,0.25773515421178284,False
ACER2,-0.09201935073452738,-0.0007877929298478747,False
ACER3,-0.1871387828128016,-0.01984559321237786,False
ACHE,0.10839347636336455,0.12115374798574062,False
ACIN1,-0.8663092747482348,-0.7056231971499971,False
ACKR1,-0.2542396151376285,-0.4481923042774094,False
ACKR2,-0.998715933795626,-0.2245672863317261,False
ACKR3,0.29553537038659583,-0.5997484294278431,False
ACKR4,0.8715058730562513,0.79174082652765,False
ACLY,1.2158494004742497,1.086840453658761,False
ACMSD,0.4213347914437028,1.2717583680487343,False
ACO1,1.5884672696066304,1.5258638671172973,False
ACO2,0.10456010868312902,0.18419698324425277,False
ACOD1,-1.0014165783824718,-0.10332966879282729,False
ACOT1,0.09250242052591601,-0.21051096815843306,False
ACOT11,-0.658384733223283,-0.2662237264001655,False
ACOT12,1.039372642780893,1.0766555587002284,False
ACOT2,-0.09032459144734611,-0.765026833512594,False
ACOT4,-0.33823674492359956,-0.15214806779066445,False
ACOT6,-0.5465627070072093,-0.7449565246695024,False
ACOT7,-0.7136355294146675,0.179634473888909,False
ACOT8,0.5904406451555567,1.0614956462738099,False
ACOT9,-0.41024801025789265,-0.0178841862782107,False
ACOX2,-0.0005284021442122921,-0.11707145244834241,False
ACOXL,0.18968800641425676,-0.4759991413199081,False
ACP1,0.49853274722061947,0.4474820139191432,False
ACP2,0.1760257727292776,0.4319722828867696,False
ACP3,0.42725933640390956,-0.27141245164134303,False
ACP4,0.3108467670367183,0.6153296242318704,False
ACP6,-0.37369770742961333,0.18402903187451955,False
ACP7,-0.3517678287941183,-0.06160566177537864,False
ACR,0.24337511404659215,0.04886246527827645,False
ACRBP,-0.8219381599234303,0.06762554476726274,False
ACRV1,0.025826638945103272,-0.3701292614565225,False
ACSBG1,1.0479191412818503,0.8789853489037371,False
ACSBG2,-0.21716179847411923,0.5756482385594579,False
ACSF2,0.7099917804148561,0.054931299212251455,False
ACSF3,-0.21883332026025137,-0.13774585182036625,False
ACSL1,0.7359064997080376,0.3703947615982154,False
ACSL3,-0.17650360455311728,-1.1304046554713623,False
ACSL4,0.6105587170812797,1.0198066797412058,False
ACSL5,0.17476845716692568,-0.5128713209941592,False
ACSL6,0.28868907768005736,0.10950912942946117,False
ACSM1,-0.34811924588092164,-0.4498127181761652,False
ACSM2A,-0.3894066940207361,-0.14959146796945233,False
ACSM3,-0.05537851294596734,-0.1458689311268936,False
ACSM4,0.42523924952655895,0.7713281270862549,False
ACSM5,-0.5100846260584226,0.09309555165388872,False
ACSM6,0.7299563835267908,0.1088856707045873,False
ACSS1,0.3433008107225272,0.2511591422627476,False
ACSS2,-0.20266401106566367,-0.43352905940145886,False
ACSS3,0.22889016455574918,-0.1697760254604316,False
ACTA1,0.7891421455960314,0.2396265341129091,False
ACTA2,-1.1461183776415034,-0.014091621398780313,False
ACTB,0.1061861380915105,-0.24409341055837422,False
ACTBL2,0.1974272157925635,0.24600727957158805,False
ACTC1,0.8094185318268917,0.675187748647357,False
ACTG1,-0.03926990556390233,-0.4187825345770103,False
ACTG2,-0.8685489325559392,-0.7926430589299964,False
ACTL10,0.44614826111677597,0.5057548265387928,False
ACTL6A,-0.07446355819639772,0.4216035439348078,False
ACTL6B,0.7344500611311544,-0.19615351507909579,False
ACTL7A,0.4341299479797679,0.7415466339212818,False
ACTL7B,-0.02048551155572728,0.6145318578841719,False
ACTL8,-0.6534010437443919,-0.25560039144854185,False
ACTL9,-0.7784238906018905,0.03178433528178093,False
ACTN1,0.7216555303091723,0.596924257684297,False
ACTN2,-0.3156659545421918,-0.16483778618315512,False
ACTN3,0.6089792795897062,0.6991408930352869,False
ACTN4,-0.874637642849081,0.9897652701169851,False
ACTR10,0.06113029691454408,-0.1695960636791617,False
ACTR1A,0.19606365717458385,-0.32039157929256123,False
ACTR1B,0.07315169595102039,0.112318974860726,False
ACTR2,1.2815787239230287,1.2562280475515781,False
ACTR3,-0.15626836861726978,0.1493105364642552,False
ACTR3B,-0.7899322762136651,-0.6939208962583853,False
ACTR3C,0.07595711566787179,0.47959168059442786,False
ACTR5,0.2990740798734144,-0.010281301891117478,False
ACTR6,-0.5043691966570184,0.06428057493701897,False
ACTR8,0.4415248099396405,0.1026993905402328,False
ACTRT1,-0.3611815812058212,-0.44748495854729814,False
ACTRT2,-0.28907544680159114,-0.7493618126457106,False
ACTRT3,-0.4098922252929933,-0.44197652712697555,False
ACVR1,0.4916601169125423,-0.4405081765870227,False
ACVR1B,0.06288649612226932,-0.6373168747132065,False
ACVR1C,0.5752316503008676,-0.25492568705584495,False
ACVR2A,-1.0083685612511488,-0.03187108681667795,False
ACVR2B,0.0008351398762853623,0.19155295521122018,False
ACVRL1,0.4480229123347629,0.746502053526948,False
ACY1,-0.9327556006350203,0.5629648902562905,False
ACY3,-0.27093592697534274,-0.22294218308982494,False
ACYP1,0.4751064461867642,-0.10440230013884824,False
ADA,-0.06652971798250831,0.3233021544386886,False
ADA2,0.5834552479344365,-0.21813221693297027,False
ADAD1,-0.40695967773675323,-0.6860236741586159,False
ADAD2,0.9502774594063367,1.0896667270404632,False
ADAL,1.13965416056945,0.38829987623491774,False
ADAM10,-0.41510094798757247,-1.0899789208198847,False
ADAM11,0.05353439432447968,0.1273529208570516,False
ADAM12,-0.6697228236262467,-0.4766645728355908,False
ADAM15,0.4882967953857491,0.3400635151422342,False
ADAM17,1.2111940650661166,0.5471037858337809,False
ADAM18,0.5350315694793273,0.5085871091781314,False
ADAM19,0.3524243174494712,-0.06884201539769129,False
ADAM2,0.08584779571066614,0.44128320287797174,False
ADAM20,-0.4048259727589601,-0.6520942588368436,False
ADAM21,-0.2195289217991711,0.3594089047037845,False
ADAM22,0.259002528172542,0.49561415245936463,False
ADAM23,-0.9892699168163709,-0.6303790073868775,False
ADAM28,-0.510063302224831,-0.30594891710011013,False
ADAM29,-0.40638139126292,-0.54854540861519,False
ADAM30,-0.5211292746459082,-0.1073490047190328,False
ADAM32,0.9929342977963198,1.1767655950492513,False
ADAM33,-0.02984910945763041,0.12912099472646127,False
ADAM7,-0.6381023475223331,-0.049911504505128615,False
ADAM8,0.408960620739348,0.24190463530217993,False
ADAM9,0.16466037330284883,0.788720441584594,False
ADAMDEC1,0.02805995260900638,-0.16704288960712266,False
ADAMTS1,1.0680325384265963,1.0203972353563344,False
ADAMTS10,-0.5955829308299405,-0.7244453470026685,False
ADAMTS12,0.6668259037247761,-0.13986288431627403,False
ADAMTS13,1.4477135926911076,0.577526146493802,False
ADAMTS14,-0.30976809600951966,-0.5107039213130945,False
ADAMTS15,0.6657736267222536,0.3938585485263094,False
ADAMTS16,0.4839401678383261,0.8707888476885695,False
ADAMTS17,0.02832940859016908,0.3232549895117276,False
ADAMTS18,0.1166081063981033,0.40404892356139244,False
ADAMTS19,-0.39067630274418474,0.04076165456954123,False
ADAMTS2,-0.15208251886417404,0.4863965183377792,False
ADAMTS20,0.4145570203951451,0.1542942579625663,False
ADAMTS3,0.44353448833113834,1.1440867760278184,False
ADAMTS4,-0.38875411592987524,-0.47337748140203306,False
ADAMTS5,-0.39650767127732256,0.6731046434282251,False
ADAMTS6,0.2606780930826903,0.6938727906888436,False
ADAMTS7,0.5623792016264493,0.1040778196542532,False
ADAMTS8,-0.21042590068461803,-0.4846516283591818,False
ADAMTSL1,0.11247370258450598,-0.23487436071205123,False
ADAMTSL2,0.5954247768519523,0.5150639338828271,False
ADAMTSL3,0.16167167291521578,-0.2994573327683746,False
ADAMTSL4,0.27625279781808815,-0.14371317425153401,False
ADAMTSL5,0.25681582638582984,0.04217932329846853,False
ADAP1,0.15502328863591797,0.9483411486502126,False
ADAP2,0.8574181797436582,0.5206344161129124,False
ADARB1,0.039395724946398675,-0.01705004160395289,False
ADARB2,-0.5849305600467699,-0.8178120622889917,False
ADAT1,0.9443525326461615,0.548839689711331,False
ADAT2,-0.11841685884133084,-0.660390347049369,False
ADCK1,-0.7058401019278404,0.050239176018201326,False
ADCK2,1.213926539550819,0.7558776469008665,False
ADCK5,0.198135604092814,0.26925295497316903,False
ADCY1,-0.14041550609111633,0.1695397194964105,False
ADCY10,0.6086039874452336,0.17184728973085642,False
ADCY2,0.3407632104805387,0.20723849094542376,False
ADCY3,0.30560162975857946,0.20771904555130477,False
ADCY4,-0.621460350266643,-0.7519225708328767,False
ADCY5,-0.3999754850662137,-0.044304093591129495,False
ADCY6,0.6000296029004908,0.0637061068034177,False
ADCY7,0.18012453529058164,0.29566291179652116,False
ADCY8,0.3931414794126895,0.5582100861713106,False
ADCY9,0.10798004950734201,0.11563340303434065,False
ADCYAP1,0.15602606121111678,0.30899671643761545,False
ADCYAP1R1,0.8063137920681009,0.37528869853902946,False
ADD1,-0.47690206934464036,-0.14483394337503308,False
ADD2,-0.21626687086758423,-0.2269503913651687,False
ADGB,-0.5714028763623272,-0.4435233521112598,False
ADGRA1,0.029429773600125775,0.1181219797621299,False
ADGRA2,1.1133210699522236,0.22249883820364869,False
ADGRA3,-0.38725217358566333,-0.28110709580332033,False
ADGRB2,0.046131177600101714,-0.22810654737239638,False
ADGRB3,0.10720003702534078,0.38386104932905785,False
ADGRD1,-0.03797662785678049,0.2153551867537972,False
ADGRD2,0.43323633214538193,0.5590309700581866,False
ADGRE1,-0.0988417129204594,-0.32334479130510063,False
ADGRE2,0.3821603470021066,-0.0674080773881926,False
ADGRE3,0.29647370030722153,0.300935658299762,False
ADGRE5,-0.2672784395208138,-0.3651852302827324,False
ADGRF1,-0.40409433260650407,-0.6253496477698667,False
ADGRF2,0.704216969436031,0.0734186577582939,False
ADGRF3,0.15199529279412677,-0.6084387197448565,False
ADGRF4,0.9873925442151466,-0.14031605194000113,False
ADGRF5,0.25802799286380695,0.050308326064325254,False
ADGRG1,1.4451874525017214,1.1332825863129548,False
ADGRG2,-0.028690014434716082,0.36598992800732977,False
ADGRG3,2.903325352803755,1.11670963650921,False
ADGRG5,0.13698296870528248,-0.34654202598329553,False
ADGRG6,-0.016365138077513303,0.504058906214464,False
ADGRG7,-0.18147620256920574,0.6527177765915468,False
ADGRL1,0.07564401653322446,-0.21123263002692524,False
ADGRL2,-0.42545307519201886,-0.1512349846463562,False
ADGRL3,0.32720692354108954,0.005865282458483667,False
ADGRL4,0.24974585024769597,0.07817519564183556,False
ADGRV1,0.25159817970515136,0.662920028989606,False
ADH1A,0.34858213547440786,-0.3866892823898931,False
ADH1B,0.9610934769905427,0.412685085151435,False
ADH1C,-0.1449257247504696,-0.9395121437367249,False
ADH4,-0.11627621780712638,0.5382769511501793,False
ADH5,0.01395787719467731,0.2417621921532893,False
ADH6,0.3177413133764932,0.5109039077000221,False
ADH7,-0.12920406128727016,-0.15403609343846542,False
ADHFE1,0.15498830565396043,-0.3980480323690737,False
ADI1,-0.16663440088600845,-0.04171994960375747,False
ADIG,-0.24568688571461617,-0.2487650735151105,False
ADIPOQ,0.06651323509275257,-0.21479698522429921,False
ADIPOR1,0.29069223680175105,-0.006036539413037521,False
ADIPOR2,1.1762272254887467,1.7814025995404927,False
ADIRF,0.21928833509452805,-0.4254255676870441,False
ADK,0.1211941687576244,0.28037980553351965,False
ADM,0.9084422882814007,0.5297983828518402,False
ADM2,-0.6887205753638891,-0.6626438714496596,False
ADM5,0.670430090618224,0.004915018320515059,False
ADNP,-0.05605315309674107,0.06651310452901299,False
ADNP2,0.11243104916177449,0.5040695835275713,False
ADO,-0.3364108100908702,-0.24853265539908373,False
ADORA1,0.24894884045353147,0.05969477592557837,False
ADORA2A,0.5124886428988933,0.7179144230316276,False
ADORA2B,-1.1202409150595913,-0.6705143048234103,False
ADORA3,0.23787071991115316,0.3902267223596266,False
ADPGK,0.6666905630077049,0.4250759060818782,False
ADPRH,0.507684093788904,0.24183132154547995,False
ADPRHL1,0.4124647438049923,0.0253796840047138,False
ADPRM,0.32888458348476207,0.8860367745179895,False
ADPRS,0.3399028123833022,0.2678814350153279,False
ADRA1A,-0.02076868028974599,-0.3680906513234944,False
ADRA1B,0.14487497182669204,-0.015848357969890703,False
ADRA1D,-0.06703056034272821,0.13510693325220613,False
ADRA2A,0.15219593818222182,0.06321100000113467,False
ADRA2B,0.0719140062291947,-0.10139954376376689,False
ADRA2C,0.08241173985010675,-0.04227856956312987,False
ADRB1,0.21213378040714082,-0.08690537451519566,False
ADRB2,-0.8028975624776238,-1.064011289674705,False
ADRB3,-0.24674136257443322,0.7062986929645536,False
ADRM1,0.4637667438135415,0.10895209380656662,False
ADSL,1.193851569076218,1.1575310090677724,False
ADSS2,0.27700106303786776,0.3598200767105235,False
ADTRP,-0.24423397708967748,-0.22996679889854704,False
AEBP1,0.11699850904978021,-0.5925560967705822,False
AEBP2,-0.31662331645864633,0.25309375883092045,False
AEN,-0.011121841296145497,0.39039293509640005,False
AFAP1,0.10390403773353325,0.41357392426507394,False
AFAP1L2,0.36590311427256045,-0.14562589174656562,False
AFDN,-0.7727080735270545,-0.8140918617116082,False
AFF1,-0.7875738003219744,-0.2497447717049328,False
AFF2,-0.010372930225005572,-0.5250712653406356,False
AFF3,0.7216342186427234,0.05336310009863954,False
AFF4,0.14558232355938083,0.4261938142025071,False
AFG1L,-0.1570367163126744,-0.475563647620964,False
AFG3L2,-0.02593425702730809,0.911777340605235,False
AFM,0.42684940642697927,0.23057746621218217,False
AFMID,0.4513945224369444,-0.24076467615440655,False
AFP,1.394519927298549,0.6970237957369327,False
AFTPH,0.317350614186076,0.9304759505146087,False
AGA,0.6610942826057182,0.08988938928717013,False
AGAP2,0.6188896110423259,1.0781738438288977,False
AGAP3,0.6896932877430734,-0.28342328401013706,False
AGAP4,-0.15610414178374504,0.09501381300734393,False
AGAP5,-0.4342622632195457,-0.5636665491277923,False
AGAP6,0.15737692848207097,-0.7652193106188638,False
AGAP9,0.1535050885509488,-0.6853323583986927,False
AGBL1,0.812771690031072,0.29308161422463197,False
AGBL2,-0.12476433247721214,-0.2273299383982112,False
AGBL3,0.5729714669641697,-0.0267523906838599,False
AGBL4,-0.25038704440951076,-0.17746165761075944,False
AGBL5,1.0008203583779205,0.3284271382195419,False
AGER,0.2585028986215932,0.7176810399489723,False
AGFG1,0.06967709554212087,0.5396468614625355,False
AGFG2,-0.06425123481838779,-0.6738077704723429,False
AGGF1,-0.33846716062014703,-0.13167896391242434,False
AGK,-0.08782497220100016,-0.5282340915865853,False
AGL,-0.23819183918052603,-0.27477536474169895,False
AGMAT,0.28186602304399233,0.5654572226900473,False
AGMO,-0.27745465256632257,0.1816780094567201,False
AGO1,0.25702647350638796,0.21882038834875733,False
AGO2,-0.25057065191491595,-0.20392882354501807,False
AGO3,1.6342896525153094,0.6151068012568475,False
AGO4,0.7406868214705099,0.032796795592531625,False
AGPAT1,-0.11103399451702184,-0.310090384462912,False
AGPAT2,0.5628280330633078,0.507869571517232,False
AGPAT3,0.09393648863993015,-0.43791786195749977,False
AGPAT4,-0.09014723675050798,0.33767462187163033,False
AGPAT5,0.3257970505400326,0.2851634071056057,False
AGPS,1.4640173243039267,0.773414180309048,False
AGR2,-0.09349768625005592,-0.05713297867700748,False
AGR3,-0.0558664455242365,0.5386958474962102,False
AGRN,-0.38397304233918583,0.6443805622280065,False
AGRP,-0.2506051867745094,0.16430143349770998,False
AGT,0.032158090594079244,-0.21725365267568345,False
AGTPBP1,0.2693857838209263,0.43215361309671163,False
AGTR1,1.6131952164233005,1.3424906510494283,False
AGTR2,0.8072562900015094,0.18997537737050885,False
AGTRAP,0.8221506389617883,0.052518385555111055,False
AGXT,-0.3213475304273518,0.1864855928064894,False
AGXT2,0.45977798167825623,0.30361734252222744,False
AHCTF1,0.9910845148981965,-0.12298253226568939,False
AHCY,-0.3801069332585934,-0.16462397061950826,False
AHCYL1,0.29801313804540625,0.02313045854552731,False
AHCYL2,0.3945024697865483,0.6177807312078502,False
AHDC1,0.0346239358874183,-0.27989398111893904,False
AHI1,-0.6574973633125973,-0.4934499230619909,False
AHNAK,-0.30708186926497666,-0.8918721638530904,False
AHNAK2,1.1522598244507303,0.5166779779179539,False
AHR,-1.1916221780405456,-0.7504579826890132,False
AHRR,0.1313791515753982,0.2185545537523651,False
AHSA1,-1.2771133478776018,-0.6973909396933381,False
AHSG,-0.7493589956719459,0.5212555220393089,False
AHSP,0.6609269360776209,0.5828784687969302,False
AICDA,1.2569020851357202,1.0142383148050276,False
AIF1,-0.40985296586696596,-0.25064643201977066,False
AIF1L,0.1367742096204554,-0.009268132393691224,False
AIFM1,0.016401562668531697,-0.3817039145637297,False
AIFM2,0.5556989135686817,0.6989628565717305,False
AIFM3,0.29024443341763706,-0.07514339128291561,False
AIG1,0.920418157984652,0.8332585784941926,False
AIM2,0.9139999881500649,0.6628984264055903,False
AIMP1,-1.0146023252308285,-1.1522347981201069,False
AIP,-0.08700878637960271,0.030586137380668676,False
AIPL1,1.1585485497494716,0.6366840254697455,False
AIRE,0.846301941411221,0.5606124188325123,False
AJAP1,0.13322327550804758,0.8221844885075821,False
AJM1,-0.10305536347953884,0.34488234324830813,False
AJUBA,0.8821770938259281,0.37574108004473517,False
AK1,0.3565531353207777,0.10767347324765966,False
AK2,-0.10295255126666614,-0.3584689141900088,False
AK3,0.2714130212796922,-0.7091532770372558,False
AK4,0.4188189045256131,0.5021471925744525,False
AK5,-0.3345695884109102,0.3404472270428571,False
AK6,-0.10392732991630822,-0.09160985656401481,False
AK7,-0.17423578900059455,-0.3100108803906979,False
AK8,0.1702442868807642,0.3827159627688882,False
AK9,0.01571743692012606,0.13429651014744629,False
AKAIN1,-0.2882819264467691,-0.5567392774692057,False
AKAP1,1.7118889686767746,0.6357484515096156,False
AKAP10,0.12103525580061368,0.7041623063426695,False
AKAP11,-0.44433843498362696,0.011109525498802897,False
AKAP12,0.5565344393666993,-0.5648532375174125,False
AKAP13,0.14030238666796851,0.7253964825668618,False
AKAP14,0.8335266955481604,0.7679901985635322,False
AKAP17A,-0.6363802847605613,-0.30619701686584055,False
AKAP3,0.29028405668534163,-0.3229827644147277,False
AKAP4,0.40934154215047186,0.020255691176053192,False
AKAP5,1.609036096122753,1.7400986146754898,False
AKAP6,0.8271765266820734,0.08222558181118803,False
AKAP7,-0.2670183016974556,-0.9556539040083599,False
AKAP8,-0.7283554430291584,-0.20126039942269688,False
AKAP8L,-0.16950102017390928,-0.22367461062220234,False
AKAP9,-0.1655932121597128,0.30418721361543893,False
AKIP1,0.6933570255944747,-0.49647267938651957,False
AKIRIN1,0.07373730693361692,0.033966378361788424,False
AKIRIN2,-0.18245696152953947,-0.4914920377436907,False
AKNA,-0.11676085858699475,0.022474250343911727,False
AKNAD1,-1.114002982970872,-1.0735207733968422,False
AKR1A1,0.036546765283328855,0.19039797207664205,False
AKR1B1,1.171133482026156,0.2000480784314044,False
AKR1B10,0.03666416292788652,0.5075744140301609,False
AKR1B15,-0.8550110658251915,-0.8508204029413838,False
AKR1C1,0.5945212873703876,-0.13694492996201726,False
AKR1C3,0.48080368560903486,0.233847999514459,False
AKR1C4,-0.9924375337141056,-0.3276848164128047,False
AKR1C8,0.11709966186944731,-0.34262283200577726,False
AKR1D1,-0.5098053575279686,-0.39709589045358146,False
AKR1E2,0.14708601046710956,0.8820964878353565,False
AKR7A3,0.5713998706281569,0.7998172793981289,False
AKT1,-0.10046910061351753,-0.06350741858292519,False
AKT2,1.0251370211534299,0.24513805936967561,False
AKT3,-0.22729542653068668,0.1565537535634197,False
AKTIP,0.3438696477634263,-0.6682149483704841,False
ALAD,-0.6512895631082924,0.5183266489130887,False
ALAS1,-0.1837730546295191,-0.039808524836232824,False
ALAS2,1.0134087581556666,0.48978455831714546,False
ALB,-0.34889598013274015,0.3425267345708001,False
ALCAM,-0.3083427474922236,0.1432066069086075,False
ALDH18A1,0.36126464442049827,-0.6174096380365791,False
ALDH1A1,0.7324947193907593,0.41990141088809074,False
ALDH1A2,0.07325435155794384,0.11549334354440471,False
ALDH1A3,0.12404589867142524,-0.4503201585418226,False
ALDH1B1,0.20769359895723372,0.22680813630048086,False
ALDH1L1,-0.580991439289749,-0.7771255546670048,False
ALDH1L2,0.2408366772361761,0.33277889958159873,False
ALDH2,-0.37865026530413354,-0.020148000571502903,False
ALDH3A1,-0.6264289105885577,0.14268323152542117,False
ALDH3A2,1.1520404632746883,0.08950358814321477,False
ALDH3B1,-0.40260141091022766,-0.46514756088712866,False
ALDH3B2,-0.1118602803783895,0.19076911809661007,False
ALDH4A1,0.226317615499493,0.19054911620489579,False
ALDH5A1,0.1619756024034244,-0.2291731890877769,False
ALDH6A1,0.4647086052573919,0.3289931430826063,False
ALDH7A1,-0.22420436620950565,0.27900452760985095,False
